ID	pheotype
HOCHN000001151108	0.758376315
HOCHN000001151212	0.813115237
HOCHN13AA07180980	0.893372291
HOCHN13AA07180982	0.93587558
HOCHN13AA07181001	0.749500448
HOCHN13AA07181006	0.858594579
HOCHN000000181025	0.774733322
HOCHN000000181031	0.591697826
HOCHN000000181043	0.771955505
HOCHN13AA07181103	0.957891928
HOCHN000000181106	0.765881689
HOCHN000000181129	0.704002509
HOCHN000000181137	0.866853418
HOCHN000000181143	1.124233148
HOCHN000000181146	0.616987116
HOCHN000000181153	0.84800658
HOCHN13AA07181154	0.775397863
HOCHN000000181203	0.877305988
HOCHN000000181204	0.701477795
HOCHN000000181219	0.799858928
HOCHN000000190003	0.887058816
HOCHN000000190005	0.883974081
HOCHN000000190031	0.781241437
HOCHN000000190036	0.658219734
HOCHN000000190037_31318023663	0.963697264
HOCHN000000190044	0.702711526
HOCHN000000190045	0.633491486
HOCHN000000190046	0.7490947
HOCHN000000190047_31318023661	0.881159341
HOCHN000000190049	0.747642259
HOCHN000000190052	0.717894018
HOCHN000000190056	0.892109024
HOCHN000000190059_31318023685	1.056865223
HOCHN000000190061	0.779840558
HOCHN000000190064	0.742292521
HOCHN000000190065	0.61542616
HOCHN000000190067	0.65863498
HOCHN000000190071	0.797459225
HOCHN000000190072	0.767450038
HOCHN000000190073	0.79836813
HOCHN000000190074	0.779328166
HOCHN000000190084	0.806714864
HOCHN000000190088	0.895791271
HOCHN13AA07190154	0.766336686
HOCHN13AA07190165	0.798010319
HOCHN13AA07190186	0.90803598
HOCHN13AA07190193	0.74371901
HOCHN13AA07190195	1.139422638
HOCHN13AA07190210	1.001447574
HOCHN13AA07190213	1.030767861
HOCHN13AA07190215	0.988638547
HOCHN13AA07190225	1.005502435
HOCHN13AA07190227	0.838605437
HOCHN13AA07190229	0.964810931
HOCHN13AA07190238	0.76424598
HOCHN13AA07190239	0.713742414
HOCHN13AA07190242	0.695216778
HOCHN13AA07190247	0.85625895
HOCHN13AA07190249	1.080680082
HOCHN13AA07190252	1.008767909
HOCHN13AA07190253	0.714451138
HOCHN13AA07190254	0.783116661
HOCHN13AA07190256	0.898013496
HOCHN13AA07190260	0.840230055
HOCHN13AA07190262	0.733783832
HOCHN13AA07190263	0.749211293
HOCHN13AA07190264	0.662093272
HOCHN13AA07190268	0.991235543
HOCHN13AA07190271	0.841886653
HOCHN13AA07190274	0.74411837
HOCHN13AA07190275	0.865697062
HOCHN13AA07190276	0.673456313
HOCHN13AA07190284	0.926439711
HOCHN13AA07190285	0.95664084
HOCHN13AA07190291	0.719355972
HOCHN13AA07190292	0.908273902
HOCHN13AA07190299	0.905078929
HOCHN13AA07190305	0.912391249
HOCHN13AA07190306	0.769103188
HOCHN13AA07190307	0.93741215
HOCHN13AA07190313	0.996352915
HOCHN13AA07190314	0.591192811
HOCHN13AA07190317	0.597340566
HOCHN13AA07190318	0.857458082
HOCHN13AA07190467	0.791330715
HOCHN13AA07190468	0.796342483
HOCHN000021150956	0.58323241
HOCHN000031151063	0.629194179
HOCHN000031151069	0.608675866
HOCHN000031151177	0.578028754
HOCHN000031151281	0.638753544
HOCHN000031160111	0.799822089
HOCHN000003160791	0.682909279
HOCHN000004151217	0.744295057
HOCHN000051150843	0.574944917
HOCHN000051151070	0.798774905
HOCHN000051170208	0.750454669
HOCHN000005150987	0.666641956
HOCHN000005150989	0.693081429
HOCHN000005151214	0.499042748
HOCHN000005151225	0.629740586
HOCHN000005160108	0.481181902
HOCHN000005160469	0.464775874
HOCHN000000008200	0.66585824
HOCHN000000008326	0.781200468
HOCHN000000008944	0.642276493
HOCHN0000A1201013	0.364568804
HOCHN0000A1208065	0.370578135
HOCHN00000A130401	0.555076377
HOCHN00000A131106	0.533588879
HOCHN00000A131107	0.548818023
HOCHN00000A140602	0.437391178
HOCHN00000A140901	0.700550099
HOCHN0000A1501008	0.575909864
HOCHN0000A1503030	0.609687293
HOCHN0000A1508064	0.636357906
HOCHN0000A1508079	0.461841162
HOCHN000E01160117	0.60876704
HOCHN000E01160118	0.71334898
HOCHN000E01160237	0.62323856
HOCHN000E01160242	0.611815153
HOCHN000E01160680	0.692484011
HOCHN000E01160786	0.648273092
HOCHN000E01160788	0.747569584
HOCHN000E01160789	0.745635596
HOCHN000E01160790	0.646036652
HOCHN000E01160793	0.755026262
HOCHN000E01160808	0.631823726
HOCHN000E01161267	0.751998989
HOCHN000E01161268	0.526768581
HOCHN000E01161278	0.813907038
HOCHN000E01170108	0.830359215
HOCHN000E01170112	0.573483659
HOCHN000E01170334	0.626081354
HOCHN000E01170442	0.847617466
HOCHN000E01170551	0.807778483
HOCHN000E01170661	0.64125035
HOCHN000E01170886	0.760011143
HOCHN000E01171011	0.832800604
HOCHN000E01171013	0.643640457
HOCHN000E01171016	0.540364187
HOCHN000E01171019	0.789861102
HOCHN000E01171124	0.708379801
HOCHN000E01171125	0.57742744
HOCHN000E01171126	0.692644802
HOCHN000E01171241	0.688484967
HOCHN000E01171246	0.772437092
HOCHN000E01171247	0.847006943
HOCHN000E01180217	0.629701107
HOCHN000E01180552	0.725255713
HOCHN000E01180557	0.789935875
HOCHN000E01180564	0.698781637
HOCHN000E01180678	0.901689078
HOCHN000E01180683	0.824549922
HOCHN000E02160809	0.612246858
HOCHN000E02160925	0.703824157
HOCHN000E02161034	0.63386912
HOCHN000E02161163	0.563323705
HOCHN000E02170219	0.933556008
HOCHN000E02170664	0.515432291
HOCHN000E02170665	0.86614011
HOCHN000E02170669	0.36483557
HOCHN000E02170774	0.783369105
HOCHN000E02170900	0.657143749
HOCHN000E02171122	0.573041036
HOCHN000E02180425	0.723403271
HOCHN000E02180426	0.895215391
HOCHN000E02180427	0.608644438
HOCHN000E02180432	0.795947638
HOCHN000E02180441	0.569555032
HOCHN000E02180547	0.82870714
HOCHN000E02180975	0.744097218
HOCHN000E03160233	0.586300417
HOCHN000E03160352	0.698460675
HOCHN000E03160357	0.617638823
HOCHN000E03160360	0.674579599
HOCHN000E03160464	0.524830713
HOCHN000E03160471	0.746638596
HOCHN000E03160681	0.688759915
HOCHN000E03160792	0.779988531
HOCHN000E03160802	0.554903762
HOCHN000E03160915	0.672087715
HOCHN000E03161161	0.513429036
HOCHN000E03161165	0.856385494
HOCHN000E03161166	0.453452071
HOCHN000E03161277	0.699711662
HOCHN000E03170103	0.739470975
HOCHN000E03170118	0.759472672
HOCHN000E03170329	0.837066313
HOCHN000E03170332	0.851105537
HOCHN000E03170337	0.629868791
HOCHN000E03170557	0.640751526
HOCHN000E03170777	0.674596936
HOCHN000E03170783	0.974162698
HOCHN000E03170889	0.645622744
HOCHN000E03170894	0.541464815
HOCHN000E03170896	0.616041639
HOCHN000E03171014	0.842445255
HOCHN000E03171123	0.719342068
HOCHN000E03180104	0.390482423
HOCHN000E03180318	0.798061769
HOCHN000E03180440	0.775042829
HOCHN000E03180444	0.819736676
HOCHN000E03180445	0.665313428
HOCHN000E03180550	0.537786467
HOCHN000E03180556	0.666392113
HOCHN000E03180558	0.719708777
HOCHN000E03180560	0.664376027
HOCHN000E03180571	0.653707849
HOCHN000E03180786	0.625472454
HOCHN000E03180794	0.715184805
HOCHN000E03180869	0.788733374
HOCHN000E04160116	0.505400332
HOCHN000E04160124	0.73603391
HOCHN000E04160245	0.562726944
HOCHN000E04160361	0.577635354
HOCHN000E04160913	0.556923794
HOCHN000E04161269	0.620118801
HOCHN000E04170109	0.712818684
HOCHN000E04170111	0.757398137
HOCHN000E04170113	0.797763328
HOCHN000E04170114	0.730575862
HOCHN000E04170221	0.43836271
HOCHN000E04170224	0.598360882
HOCHN000E04170225	0.57425827
HOCHN000E04170228	0.597092834
HOCHN000E04170330	0.636806276
HOCHN000E04170338	0.662115307
HOCHN000E04170339	0.858392338
HOCHN000E04170340	0.770107846
HOCHN000E04170901	0.621832166
HOCHN000E04171015	0.63945136
HOCHN000E04171243	0.724787751
HOCHN000E04171249	0.681948571
HOCHN000E04180107	0.576355995
HOCHN000E04180211	0.657842233
HOCHN000E04180216	0.639365736
HOCHN000E04180321	0.497836464
HOCHN000E04180442	0.801299798
HOCHN000E04180866	0.893285161
HOCHN000E05160119	0.585055333
HOCHN000E05160226	0.745134384
HOCHN000E05160227	0.584400911
HOCHN000E05160249	0.514158039
HOCHN000E05160466	0.579348497
HOCHN000E05160467	0.351515447
HOCHN000E05160701	0.891613211
HOCHN000E05160797	0.65559345
HOCHN000E05160807	0.572609521
HOCHN000E05160914	0.706633159
HOCHN000E05160918	0.708044017
HOCHN000E05160930	0.588445244
HOCHN000E05161038	0.753504458
HOCHN000E05161141	0.486348078
HOCHN000E05161153	0.784476846
HOCHN000E05161164	0.702437508
HOCHN000E05161273	0.775548794
HOCHN000E05161276	0.528899224
HOCHN000E05170220	0.690828205
HOCHN000E05170222	0.865954375
HOCHN000E05170556	0.89090367
HOCHN000E05170659	0.69275681
HOCHN000E05170660	0.490731828
HOCHN000E05170784	0.860776254
HOCHN000E05170887	0.702086701
HOCHN000E05170890	0.586876851
HOCHN000E05170892	0.734474846
HOCHN000E05170897	0.664413884
HOCHN000E05170898	0.606409133
HOCHN000E05170899	0.701265444
HOCHN000E05171127	0.762496336
HOCHN000E05171135	0.570218463
HOCHN000E05171242	0.638703995
HOCHN000E05171244	0.648258377
HOCHN000E05180212	0.581749888
HOCHN000E05180320	0.716572594
HOCHN000E05180433	0.658797675
HOCHN000E05180546	0.77313585
HOCHN000E06160225	0.583603667
HOCHN000E06170227	0.785962405
HOCHN000E06170552	0.659920169
HOCHN000E06170671	0.839136487
HOCHN000E06170673	0.807958955
HOCHN000E06170775	0.537482727
HOCHN000E06170785	0.769627122
HOCHN000E06170893	0.728331301
HOCHN000E06180428	0.674433872
HOCHN000E06180429	0.643142095
HOCHN000E06180430	0.689321295
HOCHN000E06180437	0.779424659
HOCHN000E06180439	0.608559457
HOCHN000E06180561	0.686022078
HOCHN000E06180568	0.624733625
HOCHN000E06180569	0.731978208
HOCHN000E06180573	0.789369199
HOCHN000E06180574	0.618090771
HOCHN000E06180576	0.557222094
HOCHN000E06180681	0.829616629
HOCHN000E07170549	0.740975982
HOCHN000E07170555	0.735784951
HOCHN000E07170670	0.723421442
HOCHN000E07180431	0.674324041
HOCHN000E11160221	0.631529816
HOCHN000E11161067	0.714995722
HOCHN000E11161068	0.515786633
HOCHN000E11161144	0.563971767
HOCHN000E11161148	0.506186992
HOCHN000E11161149	0.543495139
HOCHN000E11161151	0.635952102
HOCHN000E11161179	0.749285182
HOCHN000E11161272	0.751944853
HOCHN000E11161282	0.658441916
HOCHN000E11170102	0.756097256
HOCHN000E11170213	0.566724285
HOCHN000E11170316	0.819106875
HOCHN000E11170421	0.742091355
HOCHN000E11170423	0.83442119
HOCHN000E11170424	0.635130318
HOCHN000E21160223	0.536624492
HOCHN000E21160964	0.734004917
HOCHN000E21161065	0.685694044
HOCHN000E21161145	0.639204747
HOCHN000E21161146	0.59999164
HOCHN000E21161162	0.570044066
HOCHN000E21161174	0.760395023
HOCHN000E21161175	0.828507396
HOCHN000E21161177	0.520791622
HOCHN000E21161180	0.46931836
HOCHN000E21161270	0.508229659
HOCHN000E21170101	0.859154254
HOCHN000E31160215	0.538056097
HOCHN000E31160219	0.710059619
HOCHN000E31160328	0.462284823
HOCHN000E31160329	0.573465944
HOCHN000E31160540	0.767198567
HOCHN000E31160645	0.712553632
HOCHN000E31160647	0.576945806
HOCHN000E31160856	0.660132959
HOCHN000E31160933	0.746346206
HOCHN000E31161156	0.755911792
HOCHN000E31170317	0.797410813
HOCHN000E31170418	0.725191971
HOCHN000E31180548	0.716763845
HOCHN000E31180570	0.997079658
HOCHN000E51161040	0.532224578
HOCHN000E51161143	0.332385735
HOCHN000E51161172	0.707803005
HOCHN000E51161283	0.733772026
HOCHN000E51161287	0.866617174
HOCHN000E51170104	0.54475012
HOCHN000E51170211	0.595146865
HOCHN000E51170214	0.543205826
HOCHN000E61161284	0.777194837
HOCHN000E61170732	0.751619935
HOCHN000E61170734	0.664243013
HOCHN00000J131207	0.256684029
HOCHN00000J140801	0.710313862
HOCHN00000J150314	0.52100474
HOCHN00000J150315	0.736897021
HOCHN00000J150322	0.754630192
HOCHN0000J1506051	0.730653609
HOCHN0000J1506054	0.616915357
HOCHN0000J1507057	0.659217989
HOCHN0000J1507059	0.728637482
HOCHN0000J1508065	0.586176905
HOCHN0000J1508078	0.806907617
HOCHN0000JE150424	0.744607157
HOCHN0000JE150737	0.507210905
HOCHN0000JE150840	0.267074447
HOCHN0000JE150841	0.558736413
HOCHN0000JE150842	0.545752116
HOCHN0000M1107023	0.357125969
HOCHN00000M131013	0.630809187
HOCHN00000M141004	0.847505323
HOCHN0000M1501007	0.499918832
HOCHN0000M1501011	0.407440717
HOCHN0000M1505044	0.459606771
HOCHN0000M1506048	0.796283154
HOCHN0000M1506053	0.498963635
HOCHN0000M1507056	0.427674251
HOCHN0000ME140717	0.774223769
HOCHN0000ME140923	0.593181613
HOCHN0000ME150425	0.802297525
HOCHN0000ME150734	0.548809067
HOCHN00000S141210	0.578218849
HOCHN000ZJ1007158	0.586698125
HOCHN000ZJ1009168	0.507528345
HOCHN000ZJ1209073	0.537914994
HOCHN0000ZJ130107	0.466606322
HOCHN0000ZJ130313	0.358330252
HOCHN0000ZJ130902	0.624251109
HOCHN0000ZJ131006	0.6722111
HOCHN0000ZJ140707	0.536533798
HOCHN13FB05100091	0.619722422
HOCHN13FB05100100	0.880165518
HOCHN13FB05101155	0.838271999
HOCHN13FB05110318	0.734677564
HOCHN13FB05112139	0.962464265
HOCHN13FB05122133	0.882260812
HOCHN13FB05122155	0.668682267
HOCHN13FB05131371	0.627163437
HOCHN13FB05131392	0.854529882
HOCHN13FB05132111	0.855214435
HOCHN13FB05140202	0.535683167
HOCHN13FB05140211	0.562287076
HOCHN13FB05140218	0.814810909
HOCHN13FB05140219	0.769949009
HOCHN13FB05140310	0.989741475
HOCHN13FB05140510	0.801870934
HOCHN13FB05140810	0.672525148
HOCHN13FB05140812	0.761146849
HOCHN13FB05140820	0.896452913
HOCHN13FB05140911	0.605939965
HOCHN13FB05140915	0.93824359
HOCHN13FB05141017	0.730417471
HOCHN13FB05141045	0.717569693
HOCHN13FB05141060	0.593939564
HOCHN13FB05141115	0.777229891
HOCHN13FB05141116	0.620108574
HOCHN13FB05141117	0.752411048
HOCHN13FB05141124	0.698158343
HOCHN13FB05141141	0.929062243
HOCHN13FB05141183	0.816013645
HOCHN13FB05141201	0.770303443
HOCHN13FB05141206	0.900455887
HOCHN13FB05141208	0.692921301
HOCHN13FB05141209	0.862997969
HOCHN13FB05141210	0.947244085
HOCHN13FB05141217	0.837509828
HOCHN13FB05141224	0.977647978
HOCHN13FB05141226	0.730018489
HOCHN13FB05141233	0.657308104
HOCHN13FB05141254	0.589669865
HOCHN13FB05141256	0.697129267
HOCHN13FB05141260	0.798468527
HOCHN13FB05141271	0.859672344
HOCHN13FB05141273	0.85030274
HOCHN13FB05141279	0.467351112
HOCHN13FB05141285	0.965630219
HOCHN13FB05141294	0.690074496
HOCHN13FB05150115	0.961768603
HOCHN13FB05150124	0.620260901
HOCHN13FB05150126	0.568522838
HOCHN13FB05150131	0.800321511
HOCHN13FB05150133	1.072716133
HOCHN13FB05150137	0.634161185
HOCHN13FB05150139	0.627540965
HOCHN13FB05150142	0.887180377
HOCHN13FB05150147	0.973634034
HOCHN13FB05150160	1.196964299
HOCHN13FB05150202	0.881316405
HOCHN13FB05150212	0.929487757
HOCHN13FB05150224	0.649078205
HOCHN13FB05150305	0.856841621
HOCHN13FB05150309	0.831321465
HOCHN13FB05150321	1.183601458
HOCHN13FB05150324	0.728075574
HOCHN13FB05150326	0.902101601
HOCHN13FB05150331	0.60615023
HOCHN13FB05150332	0.953719799
HOCHN13FB05150355	0.857097506
HOCHN13FB05150357	0.858822532
HOCHN13FB05150413	1.327612197
HOCHN13FB05150414	1.012703076
HOCHN13FB05150511	0.995356345
HOCHN13FB05150517	0.863664934
HOCHN13FB05150522	0.826435478
HOCHN13FB05150601	1.243792364
HOCHN13FB05150610	0.926046885
HOCHN13FB05150617	1.034327493
HOCHN13FB05150618	1.044530424
HOCHN13FB05150819	0.898115393
HOCHN13FB05150831	0.671938841
HOCHN13FB05150832	0.676362805
HOCHN13FB05150834	0.92701667
HOCHN13FB05150836	0.557932655
HOCHN13FB05150842	0.9862988
HOCHN13FB05150848	0.660302776
HOCHN13FB05150870	0.738655532
HOCHN13FB05150904	0.776495965
HOCHN13FB05150911	0.767923831
HOCHN13FB05150922	0.861697061
HOCHN13FB05150936	1.127255193
HOCHN13FB05150944	1.038275167
HOCHN13FB05150953	0.900030865
HOCHN13FB05151001	1.075716022
HOCHN13FB05151004	0.907599411
HOCHN13FB05151010	1.142282137
HOCHN13FB05151016	0.486988379
HOCHN13FB05151018	0.917884304
HOCHN13FB05151019	0.657892479
HOCHN13FB05151021	0.850691693
HOCHN13FB05151029	0.929045188
HOCHN13FB05151033	0.950883795
HOCHN13FB05151035	0.7167165
HOCHN13FB05151106	0.716225095
HOCHN13FB05151108	0.768891447
HOCHN13FB05151203	0.706973999
HOCHN13FB05151213	0.739980634
HOCHN13FB05151214	0.698659915
HOCHN13FB05151217	1.068099205
HOCHN13FB05160104	1.25094274
HOCHN13FB05160113	1.268857175
HOCHN13FB05160117	0.744767284
HOCHN13FB05160123	0.751708723
HOCHN13FB05160124	0.625449246
HOCHN13FB05160127	0.714904987
HOCHN13FB05160128	1.008076137
HOCHN13FB05160129	0.92762967
HOCHN13FB05160131	0.758822934
HOCHN13FB05160144	0.961310375
HOCHN13FB05160145	1.044188526
HOCHN13FB05160196	1.016563209
HOCHN13FB05160213	0.695551137
HOCHN13FB05160215	1.061399467
HOCHN13FB05160217	0.779097327
HOCHN13FB05160219	0.911198099
HOCHN13FB05160220	1.338280194
HOCHN13FB05160224	1.348353016
HOCHN13FB05160225	0.565932109
HOCHN13FB05160228	1.101464775
HOCHN13FB05160230	0.626031846
HOCHN13FB05160246	0.980685646
HOCHN13FB05160305	0.880665514
HOCHN13FB05160310	0.892060625
HOCHN13FB05160315	0.609220395
HOCHN13FB05160318	0.540167155
HOCHN13FB05160322	1.045839518
HOCHN13FB05160374	0.845405713
HOCHN13FB05160402	0.483274419
HOCHN13FB05160405	1.044645541
HOCHN13FB05160406	0.860082385
HOCHN13FB05160416	0.778627853
HOCHN13FB05160417	0.78252702
HOCHN13FB05160419	0.838622683
HOCHN13FB05160502	0.899283447
HOCHN13FB05160503	0.897323907
HOCHN13FB05160504	1.013527087
HOCHN13FB05160507	1.105508139
HOCHN13FB05160511	0.807390194
HOCHN13FB05160512	0.738017976
HOCHN13FB05160515	0.740585522
HOCHN13FB05160601	0.740105763
HOCHN13FB05160603	0.938769926
HOCHN13FB05160604	0.886485541
HOCHN13FB05160610	0.962541974
HOCHN13FB05160611	1.15518924
HOCHN13FB05160613	0.765401331
HOCHN13FB05160615	0.66080769
HOCHN13FB05160701	1.346975419
HOCHN13FB05160702	0.825703575
HOCHN13FB05160703	0.772677168
HOCHN13FB05160705	0.625326442
HOCHN13FB05160801	0.874587467
HOCHN13FB05160802	0.961920805
HOCHN13FB05160807	1.111748954
HOCHN13FB05160808	0.793777928
HOCHN13FB05160818	0.757016502
HOCHN13FB05160820	0.645114983
HOCHN13FB05160821	0.475263717
HOCHN13FB05160823	0.768794879
HOCHN13FB05160825	0.93821949
HOCHN13FB05160828	0.647806845
HOCHN13FB05160836	1.263531649
HOCHN13FB05160840	0.791791362
HOCHN13FB05160841	1.244290454
HOCHN13FB05160847	0.818614139
HOCHN13FB05160855	0.882818331
HOCHN13FB05160857	0.859869443
HOCHN13FB05160860	0.735658734
HOCHN13FB05160864	0.806596074
HOCHN13FB05160865	0.8480649
HOCHN13FB05160869	0.936600693
HOCHN13FB05160873	0.869151442
HOCHN13FB05160874	0.995291823
HOCHN13FB05160908	0.484369731
HOCHN13FB05160912	0.504298392
HOCHN13FB05160914	0.669828376
HOCHN13FB05160915	0.645686289
HOCHN13FB05160919	0.861552366
HOCHN13FB05160920	0.403195074
HOCHN13FB05160921	1.00027973
HOCHN13FB05160926	0.519914855
HOCHN13FB05160929	0.846657207
HOCHN13FB05160930	0.583008192
HOCHN13FB05160931	0.786622858
HOCHN13FB05160936	0.902242481
HOCHN13FB05160941	0.719379138
HOCHN13FB05160948	0.981895275
HOCHN13FB05160950	0.912761005
HOCHN13FB05160954	0.819195627
HOCHN13FB05160955	0.960855914
HOCHN13FB05160959	0.630478389
HOCHN13FB05160962	0.818348759
HOCHN13FB05160966	0.759701173
HOCHN13FB05160967	0.962610139
HOCHN13FB05161007	0.560499472
HOCHN13FB05161011	0.86227606
HOCHN13FB05161013	0.772677192
HOCHN13FB05161014	0.858287619
HOCHN13FB05161021	0.715852139
HOCHN13FB05161023	0.477044709
HOCHN13FB05161024	0.852979002
HOCHN13FB05161025	0.948283987
HOCHN13FB05161027	0.915632914
HOCHN13FB05161039	0.958470954
HOCHN13FB05161040	0.98461051
HOCHN13FB05161046	0.792684874
HOCHN13FB05161047	0.80508295
HOCHN13FB05161050	1.023848192
HOCHN13FB05161051	0.844946098
HOCHN13FB05161055	0.893513848
HOCHN13FB05161056	1.135795175
HOCHN13FB05161101	0.74024735
HOCHN13FB05161107	0.800451259
HOCHN13FB05161108	0.640564313
HOCHN13FB05161109	0.670044198
HOCHN13FB05161113	0.921067228
HOCHN13FB05161114	0.826811207
HOCHN13FB05161115	0.937368358
HOCHN13FB05161117	0.789988703
HOCHN13FB05161119	0.906669181
HOCHN13FB05161120	0.755332045
HOCHN13FB05161124	1.049552868
HOCHN13FB05161130	1.149610266
HOCHN13FB05161134	0.780816996
HOCHN13FB05161135	0.760171831
HOCHN13FB05161203	1.031895235
HOCHN13FB05161206	0.745509022
HOCHN13FB05161207	0.986340691
HOCHN13FB05161209	0.644822042
HOCHN13FB05161211	0.792069298
HOCHN13FB05161212	0.835118264
HOCHN13FB05161213	0.8724158
HOCHN13FB05161215	0.670488316
HOCHN13FB05161221	0.886341706
HOCHN13FB05161222	0.873055798
HOCHN13FB05161224	0.928762207
HOCHN13FB05161228	0.940455118
HOCHN13FB05161229	0.979090604
HOCHN13FB05161230	0.844123859
HOCHN13FB05161233	0.825680647
HOCHN13FB05161234	0.889230735
HOCHN13FB05161236	0.957758534
HOCHN13FB05161239	1.310570621
HOCHN13FB05161240	1.300505228
HOCHN13FB05161241	0.664623159
HOCHN13FB05161242	1.258004594
HOCHN13FB05161243	0.514804348
HOCHN13FB05161246	1.003831873
HOCHN13FB05161249	0.903632423
HOCHN13FB05161250	0.779665335
HOCHN13FB05170104	0.697115299
HOCHN13FB05170106	0.872513954
HOCHN13FB05170107	0.739360985
HOCHN13FB05170108	0.905467974
HOCHN13FB05170109	0.948837457
HOCHN13FB05170112	0.912924235
HOCHN13FB05170115	1.073665805
HOCHN13FB05170116	1.046475228
HOCHN13FB05170117	1.105797863
HOCHN13FB05170120	0.853374987
HOCHN13FB05170121	0.773121078
HOCHN13FB05170128	0.879188951
HOCHN13FB05170129	0.688543947
HOCHN13FB05170131	1.163411505
HOCHN13FB05170132	0.988160889
HOCHN13FB05170137	0.81316499
HOCHN13FB05170138	0.957482874
HOCHN13FB05170140	0.476333778
HOCHN13FB05170142	0.82377172
HOCHN13FB05170143	0.652369972
HOCHN13FB05170145	0.829242355
HOCHN13FB05170147	1.068040677
HOCHN13FB05170148	0.535430675
HOCHN13FB05170150	1.047672692
HOCHN13FB05170156	1.011743213
HOCHN13FB05170157	0.699323565
HOCHN13FB05170158	0.990394541
HOCHN13FB05170159	0.688478198
HOCHN13FB05170162	0.899922957
HOCHN13FB05170168	0.802348954
HOCHN13FB05170201	0.685672979
HOCHN13FB05170202	0.658405541
HOCHN13FB05170203	0.858857458
HOCHN13FB05170204	0.8154623
HOCHN13FB05170208	0.920684215
HOCHN13FB05170211	0.869747264
HOCHN13FB05170212	1.102468954
HOCHN13FB05170215	0.773410531
HOCHN13FB05170217	1.093390664
HOCHN13FB05170218	0.760233383
HOCHN13FB05170224	0.689653406
HOCHN13FB05170225	0.98195869
HOCHN13FB05170227	0.720839823
HOCHN13FB05170229	1.069380735
HOCHN13FB05170236	0.797741453
HOCHN13FB05170237	0.740025299
HOCHN13FB05170302	0.954279008
HOCHN13FB05170305	1.2012375
HOCHN13FB05170307	0.835809508
HOCHN13FB05170308	0.752641695
HOCHN13FB05170314	1.025172008
HOCHN13FB05170318	0.94559295
HOCHN13FB05170321	0.468493844
HOCHN13FB05170323	0.686945274
HOCHN13FB05170324	0.820924172
HOCHN13FB05170326	1.056821175
HOCHN13FB05170327	0.994267835
HOCHN13FB05170333	0.950525779
HOCHN13FB05170335	0.645362271
HOCHN13FB05170336	0.847192061
HOCHN13FB05170337	0.599722375
HOCHN13FB05170401	0.734724518
HOCHN13FB05170402	0.875288003
HOCHN13FB05170403	0.660872313
HOCHN13FB05170405	1.10524846
HOCHN13FB05170406	1.108797842
HOCHN13FB05170422	0.918760629
HOCHN13FB05170502	0.591966382
HOCHN13FB05170504	0.706048051
HOCHN13FB05170505	1.090816547
HOCHN13FB05170507	0.863641638
HOCHN13FB05170509	0.852483106
HOCHN13FB05170512	0.643431833
HOCHN13FB05170514	0.798650264
HOCHN13FB05170515	0.951939218
HOCHN13FB05170602	0.987459056
HOCHN13FB05170604	0.998700131
HOCHN13FB05170606	0.727595851
HOCHN13FB05170608	0.718756289
HOCHN13FB05170610	0.661974342
HOCHN13FB05170612	0.864715258
HOCHN13FB05170613	0.87769376
HOCHN13FB05170614	0.825902743
HOCHN13FB05170617	0.624461875
HOCHN13FB05170622	1.069332101
HOCHN13FB05170626	0.446866804
HOCHN13FB05170630	0.458417609
HOCHN13FB05170631	0.832321987
HOCHN13FB05170708	0.787693467
HOCHN13FB05170709	0.941854101
HOCHN13FB05170712	1.0031092
HOCHN13FB05170801	0.08756402
HOCHN13FB05170804	0.907298678
HOCHN13FB05170806	0.883793516
HOCHN13FB05170816	0.577015718
HOCHN13FB05170817	0.813580647
HOCHN13FB05170818	0.541818961
HOCHN13FB05170820	0.711959596
HOCHN13FB05170824	0.867170643
HOCHN13FB05170827	0.954654974
HOCHN13FB05170901	1.003216852
HOCHN13FB05170910	0.6507512
HOCHN13FB05170911	0.919934271
HOCHN13FB05170912	0.849967096
HOCHN13FB05170918	0.702799341
HOCHN13FB05170919	0.836997622
HOCHN13FB05170921	0.473092003
HOCHN13FB05170923	0.811102527
HOCHN13FB05170925	0.908741117
HOCHN13FB05170926	0.68351279
HOCHN13FB05170928	0.829626691
HOCHN13FB05170929	1.004953319
HOCHN13FB05170930	0.947731131
HOCHN13FB05170931	0.888433228
HOCHN13FB05170935	0.799523993
HOCHN13FB05170938	0.682547976
HOCHN13FB05170939	0.673313913
HOCHN13FB05170942	0.531147936
HOCHN13FB05170944	1.096741847
HOCHN13FB05170948	0.79761989
HOCHN13FB05170949	0.559641908
HOCHN13FB05170950	0.823229112
HOCHN13FB05170959	0.523710595
HOCHN13FB05170965	0.837648749
HOCHN13FB05170966	0.940967711
HOCHN13FB05170967	0.643397453
HOCHN13FB05170968	0.912265837
HOCHN13FB05170976	0.391656758
HOCHN13FB05170978	0.566237914
HOCHN13FB05170981	0.731763622
HOCHN13FB05170990	0.862549417
HOCHN13FB05170992	0.649716166
HOCHN13FB05170993	0.842461459
HOCHN13FB05170994	1.29604646
HOCHN13FB05170995	0.92910751
HOCHN13FB05170998	0.925188756
HOCHN13FB05171001	0.709609578
HOCHN13FB05171006	0.741231079
HOCHN13FB05171008	0.783393065
HOCHN13FB05171013	0.794892463
HOCHN13FB05171015	0.561378447
HOCHN13FB05171017	0.877143691
HOCHN13FB05171020	0.988027004
